post_id,text,true_label,pred_label
6016299_gab,of the <number> moslem terror attacks in germany this week bbc has reported on <number> as someone from former yugoslav republic with mental health problems hes a kosovan muslim immigrant with no mental health problem other than being moslem,hatespeech,hatespeech
1165473550989500416_twitter,i hate hoes dese dayz dey getting brave for no reazon,offensive,offensive
18016808_gab,lol you did not want to live in a country with a nigger president so you moved to mexico 😂 holy shit you boomers are priceless,offensive,hatespeech
11710814_gab,yes when a group of people seek to subjugate another group of people such as the muslim invasion of europe and what they do in raping killing and other forms of evil their lives are worth nothing the same is beginning to happen in north america,offensive,offensive
9587714_gab,does anyone else feel like we are watching a horror movie where the white person is sleeping and africans and muslimes are breaking into the house fuck islam cant trust blacks,hatespeech,hatespeech
9782695_gab,imagine being a gay vegan your colon attacked from both ends mpcstatusupdates,offensive,offensive
10725207_gab,firefox would be a good alternative too if mozilla did not oust its founder and ceo who created javascript for donating <number> to uphold the gay marriage ban in california,normal,normal
1264161_gab,refugees welcome but no irish comedies have to be poorly written now so that mexicans and asians will get the jokes yeah you know what life is too short to listen to this radiohead album mpcstatusupdates,offensive,offensive
18947229_gab,the chinaman hates niggers fact,hatespeech,hatespeech
24817734_gab,refugees welcome to walk the plank and get eaten by sharks oh poor factory where you getting cheap labour from oh poor hotel cramming <number> to a room yes ask a postman where they live as well,hatespeech,normal
1097116575352598529_twitter,<user> are they illegal immigrants,normal,offensive
1179067260226461696_twitter,<user> <user> <user> <user> umm some of you seem to have missed the part where the dictionary definition of neither lesbian nor homosexual include the word only exclusively just or any other denoting that either would mean attraction to only people of the same gender whoops,normal,normal
1178421242149425153_twitter,<user> <user> <user> <user> <user> i do not hate you or religion nor was i hurt by it i just studied learned realized it bs the religious motivations of the mostly old white men in the ok government were fairly obvious also fetuses are not human beings with full rights,normal,normal
1241973914625921024_twitter,<user> this bitch still around damn,offensive,offensive
6178631_gab,the history of how copper wire was invented in six words two jews fighting over a penny,offensive,offensive
14045364_gab,i have no doubt that some stupid judge in hawaii or california will try to block presidenttrump reasonable request for more extreme vetting of immigrants from terrorist countries,normal,offensive
25922772_gab,so it appears that being the younger royal lizard bro beds you a <number> <number> mudslime these days what a ripoff,hatespeech,hatespeech
26972299_gab,get the muslin kids to say jesus is the one and only son of god then you will see muslim outrage,offensive,offensive
27438758_gab,jews are fucking liars architects of diversity and division,hatespeech,offensive
1178692253906137089_twitter,there a bunch of faggots in my 1 st period communicating by whistling i wanna beat their asses,offensive,offensive
9056566_gab,europeans are givin it away the hajis are there to stay the euro thot opens her twat for any shitskin that ain t gay,hatespeech,hatespeech
19324692_gab,just a part of their victimhood narrative the only target of anger should be their own in wakanda who sold them to the jews and arabs really they need to be repatriated by force no exceptions even dr carson,hatespeech,hatespeech
19564938_gab,i can guarantee that if a stray muzzie moves into the secluded area of ok where i have property the locals will burn his ass out thats how they roll,hatespeech,hatespeech
12590862_gab,as always the blacks who are taking the knee and liberals are makeing this about race which is a big lie that is what i expected from these sons of bitches boycottnfl negrofelonleague,offensive,offensive
1179026125248499713_twitter,<user> do not forget ones like homo homosexual queer lgbt and mlm all forbidden words now,normal,normal
7609979_gab,hang on my friend <number> characters are not enough to write it all continue reading men are just as or more guilty than women in this matter deadbeat dads who abandon their kids are a huge part of this problem,normal,normal
1146513422055550978_twitter,i feel whoever dresses amy want her to look ridiculous love island,normal,normal
1178107490912870401_twitter,why do you type like a faggot,offensive,offensive
18772550_gab,anders breivik required <number> shots to kill <number> bernie bro at gop ball field fired <number> rounds <number> kills copenhagen moslem attack had <number> rounds fired with only one dead that was not the cartoonist target,normal,normal
1179042041549983745_twitter,niggas turning lil nas faggot,offensive,offensive
1204579714750406656_twitter,<user> <user> yeah shiff shumer are jews leading this charade witch hunt,offensive,offensive
1178643287873335296_twitter,feel phylliscitations to daff mr hairwigger who has just hadded twinned little curls he was resting between horrockses sheets wailing for white warfare prooboor welsht breton,normal,normal
