post_id,text,true_label,pred_label
1082639968638513153_twitter,<user> <user> donating to refugees who help abandoned animals,normal,normal
1179082883333378048_twitter,what in the hillbilly did i just hear <user>,normal,normal
21585440_gab,certainly did refer to them a pakis you dumb cunt,hatespeech,hatespeech
1179082507062562817_twitter,it funky to me that there are some gays out there that think femme appearing straight passing like i should not feel this overwhelming obligation to cut all my hair off and change who i am to be read accepted as queer non binary,normal,normal
23219555_gab,typical nigger father breed them then leave them,hatespeech,hatespeech
1089929241196670976_twitter,<user> <user> from being killed by nazis to becoming nazis,offensive,normal
1263675365131616258_twitter,<user> bitch i hate your ass suddenly,normal,normal
1174053754783637504_twitter,<user> no are you retarded,offensive,offensive
24280456_gab,i d rather not read your trash while also making fun of how much of a faggot you are,offensive,offensive
10040607_gab,recordbreakerr recordbreakerrrrrrrrrrrrrr5 hours ago this was a racist killing against a defenseless white woman the shooter was a somalian muzzie mandingo rapefugee who only got hired because of the affirmative action ﻿,hatespeech,hatespeech
1178208869706850305_twitter,it always the faggots that have a lot to say but will not do nun 🤡,hatespeech,offensive
1179040682368999424_twitter,bitch wanna keep bugging mute button it is 🤷 🏽 ‍ ♀️,offensive,offensive
1110671349540896768_twitter,jordan pickford is a fucking copy of john from peaky blinders,offensive,normal
1179088638623260673_twitter,<user> <user> koran does give men right to rape their female slaves nowhere in the koran does it mention <number> prayers though i am hearing more and more muslims deny al bukhari hadith now this is a good start 👍 🏼,normal,normal
1090779325933240320_twitter,po hustling ass hoe,offensive,offensive
16786829_gab,so talking of intellectual ghettos in an age in which simply being white and not a screaming leftist ghettoizes one as a white supremacist so what being called something anyway w o even enjoying the advantages of actually being one seems something of a waste,normal,offensive
21606378_gab,from the zman take a ghetto tour through a place like baltimore and you see a world that should never exist in a western country less than a long lifetime ago it did not exist it was not allowed to exist by the people in charge,hatespeech,offensive
1179015232280154112_twitter,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> ur r shudh <number> percent photoshop fake jihadi,normal,normal
27275450_gab,my wish for you virgin types is to understand that <user> is correct random no context replies is a bad experience you can disagree please no muslim gang raping on my tl,offensive,offensive
1178796509447512065_twitter,hot girl summer really turned me into a hoe,normal,normal
27955734_gab,we are white people stop being a nigger apologist,hatespeech,hatespeech
21253188_gab,i do not know what i d prefer to see happen to owen him thrown off a roof by a moslem refugee or to suffer a long agonizing death by aid,hatespeech,hatespeech
1178881728120684545_twitter,fuck all niggers they can burn in hell fuck rosa parks i slap that bitch well niggers need to learn niggers need to burn stupid ass bitch stupid ass black fucks fuck niggers,hatespeech,hatespeech
1179078554136522752_twitter,<user> <user> small words from a small man but just the type of faggot ass response i d expect from the nasa is cgi crowd,offensive,offensive
22991916_gab,naz shah mp is a vile labour pakistani who also ticked a comment telling white children raped by paki filth to keep their mouths shut for diversity diversity has <number> yr left,offensive,hatespeech
1178799138537967620_twitter,<user> <user> i did not use a disease to vilify anyone i did not bring disease up read the chain i brought up smoking and then was told that smoking was wrong because it had health affects but that gay sex did not have health effects that how the topic came up,normal,normal
1127247792793997313_twitter,<number> mass shootings this year and not one committed by a black man or an illegal alien let that sink in,normal,normal
18784605_gab,al gore won the popular vote in <number> but only because of illegal immigrants in california,offensive,offensive
15986318_gab,all news stations should respond to the moslem bombings with hold on we re picking up the pieces here,normal,hatespeech
1178857406236745729_twitter,bot still kick ya ass nigga,normal,normal
11949427_gab,i just asked a <number> year old about pewdiepie using the nigger word in a video his reply was who cares i agreed with the sentiment and congratulated him on his common sense,normal,hatespeech
1179073898903719938_twitter,i do not wanna be a super reacher but something is telling me that lil girl did not lie about them white boys bullying her and cutting her hair i am wondering if the family is doing this cuz they fear for her safety 🤔,normal,normal
1178388740475166720_twitter,and we never had no fun well they came down hard on the faggots and they came down hard on the street they came down harder on sam,normal,offensive
1179041200294244352_twitter,<user> hate you,normal,normal
1178365065944322048_twitter,when you can not handle the truth you call it hate speech racist white supremacy homophobia islamophobia and anti semetic,normal,normal
